State,Year,Type_code,Type,Gender,Age_group,Total
Uttar Pradesh,2003,Social_Status,Widowed/Widower,Male,0-100+,78
Uttar Pradesh,2003,Social_Status,Seperated,Male,0-100+,37
Uttar Pradesh,2003,Social_Status,Never Married,Male,0-100+,523
Uttarakhand,2003,Social_Status,Widowed/Widower,Female,0-100+,7
Uttarakhand,2003,Social_Status,Divorcee,Female,0-100+,5
Uttarakhand,2003,Social_Status,Never Married,Female,0-100+,36
Uttarakhand,2003,Social_Status,Seperated,Female,0-100+,0
Uttarakhand,2003,Social_Status,Married,Female,0-100+,81
Uttarakhand,2003,Social_Status,Never Married,Male,0-100+,85
Uttarakhand,2003,Social_Status,Divorcee,Male,0-100+,1
Uttarakhand,2003,Social_Status,Seperated,Male,0-100+,4
Uttarakhand,2003,Social_Status,Widowed/Widower,Male,0-100+,7
Uttarakhand,2003,Social_Status,Married,Male,0-100+,165
West Bengal,2003,Social_Status,Widowed/Widower,Female,0-100+,307
West Bengal,2003,Social_Status,Never Married,Female,0-100+,1106
West Bengal,2003,Social_Status,Seperated,Female,0-100+,114
West Bengal,2003,Social_Status,Divorcee,Female,0-100+,117
West Bengal,2003,Social_Status,Married,Female,0-100+,4212
West Bengal,2003,Social_Status,Divorcee,Male,0-100+,109
West Bengal,2003,Social_Status,Seperated,Male,0-100+,101
West Bengal,2003,Social_Status,Married,Male,0-100+,4980
West Bengal,2003,Social_Status,Never Married,Male,0-100+,1952
West Bengal,2003,Social_Status,Widowed/Widower,Male,0-100+,282
A & N Islands,2004,Social_Status,Never Married,Female,0-100+,15
A & N Islands,2004,Social_Status,Married,Female,0-100+,26
A & N Islands,2004,Social_Status,Seperated,Female,0-100+,0
A & N Islands,2004,Social_Status,Widowed/Widower,Female,0-100+,0
A & N Islands,2004,Social_Status,Divorcee,Female,0-100+,0
A & N Islands,2004,Social_Status,Widowed/Widower,Male,0-100+,0
A & N Islands,2004,Social_Status,Divorcee,Male,0-100+,1
A & N Islands,2004,Social_Status,Married,Male,0-100+,57
A & N Islands,2004,Social_Status,Seperated,Male,0-100+,0
A & N Islands,2004,Social_Status,Never Married,Male,0-100+,23
Andhra Pradesh,2004,Social_Status,Widowed/Widower,Female,0-100+,232
Andhra Pradesh,2004,Social_Status,Married,Female,0-100+,3154
Andhra Pradesh,2004,Social_Status,Seperated,Female,0-100+,318
Andhra Pradesh,2004,Social_Status,Divorcee,Female,0-100+,65
Andhra Pradesh,2004,Social_Status,Never Married,Female,0-100+,675
Andhra Pradesh,2004,Social_Status,Never Married,Male,0-100+,1464
Andhra Pradesh,2004,Social_Status,Seperated,Male,0-100+,578
Andhra Pradesh,2004,Social_Status,Widowed/Widower,Male,0-100+,321
Andhra Pradesh,2004,Social_Status,Divorcee,Male,0-100+,142
Andhra Pradesh,2004,Social_Status,Married,Male,0-100+,6577
Arunachal Pradesh,2004,Social_Status,Divorcee,Female,0-100+,0
Arunachal Pradesh,2004,Social_Status,Seperated,Female,0-100+,0
Arunachal Pradesh,2004,Social_Status,Married,Female,0-100+,20
Arunachal Pradesh,2004,Social_Status,Never Married,Female,0-100+,10
Arunachal Pradesh,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Arunachal Pradesh,2004,Social_Status,Divorcee,Male,0-100+,0
Arunachal Pradesh,2004,Social_Status,Never Married,Male,0-100+,11
Arunachal Pradesh,2004,Social_Status,Widowed/Widower,Male,0-100+,0
Arunachal Pradesh,2004,Social_Status,Married,Male,0-100+,38
Arunachal Pradesh,2004,Social_Status,Seperated,Male,0-100+,0
Assam,2004,Social_Status,Divorcee,Female,0-100+,13
Assam,2004,Social_Status,Married,Female,0-100+,499
Assam,2004,Social_Status,Seperated,Female,0-100+,112
Assam,2004,Social_Status,Widowed/Widower,Female,0-100+,37
Assam,2004,Social_Status,Never Married,Female,0-100+,233
Assam,2004,Social_Status,Married,Male,0-100+,1076
Assam,2004,Social_Status,Seperated,Male,0-100+,212
Assam,2004,Social_Status,Widowed/Widower,Male,0-100+,46
Assam,2004,Social_Status,Never Married,Male,0-100+,590
Assam,2004,Social_Status,Divorcee,Male,0-100+,21
Bihar,2004,Social_Status,Seperated,Female,0-100+,0
Bihar,2004,Social_Status,Divorcee,Female,0-100+,1
Bihar,2004,Social_Status,Married,Female,0-100+,98
Bihar,2004,Social_Status,Widowed/Widower,Female,0-100+,12
Bihar,2004,Social_Status,Never Married,Female,0-100+,28
Bihar,2004,Social_Status,Never Married,Male,0-100+,53
Bihar,2004,Social_Status,Widowed/Widower,Male,0-100+,20
Bihar,2004,Social_Status,Married,Male,0-100+,136
Bihar,2004,Social_Status,Seperated,Male,0-100+,2
Bihar,2004,Social_Status,Divorcee,Male,0-100+,1
Chandigarh,2004,Social_Status,Divorcee,Female,0-100+,0
Chandigarh,2004,Social_Status,Seperated,Female,0-100+,0
Chandigarh,2004,Social_Status,Married,Female,0-100+,13
Chandigarh,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Chandigarh,2004,Social_Status,Never Married,Female,0-100+,10
Chandigarh,2004,Social_Status,Married,Male,0-100+,34
Chandigarh,2004,Social_Status,Never Married,Male,0-100+,18
Chandigarh,2004,Social_Status,Seperated,Male,0-100+,0
Chandigarh,2004,Social_Status,Widowed/Widower,Male,0-100+,0
Chandigarh,2004,Social_Status,Divorcee,Male,0-100+,0
Chhattisgarh,2004,Social_Status,Divorcee,Female,0-100+,8
Chhattisgarh,2004,Social_Status,Married,Female,0-100+,1028
Chhattisgarh,2004,Social_Status,Seperated,Female,0-100+,22
Chhattisgarh,2004,Social_Status,Never Married,Female,0-100+,367
Chhattisgarh,2004,Social_Status,Widowed/Widower,Female,0-100+,84
Chhattisgarh,2004,Social_Status,Married,Male,0-100+,2247
Chhattisgarh,2004,Social_Status,Never Married,Male,0-100+,647
Chhattisgarh,2004,Social_Status,Divorcee,Male,0-100+,3
Chhattisgarh,2004,Social_Status,Seperated,Male,0-100+,33
Chhattisgarh,2004,Social_Status,Widowed/Widower,Male,0-100+,56
D & N Haveli,2004,Social_Status,Never Married,Female,0-100+,2
D & N Haveli,2004,Social_Status,Widowed/Widower,Female,0-100+,0
D & N Haveli,2004,Social_Status,Divorcee,Female,0-100+,0
D & N Haveli,2004,Social_Status,Seperated,Female,0-100+,0
D & N Haveli,2004,Social_Status,Married,Female,0-100+,17
D & N Haveli,2004,Social_Status,Married,Male,0-100+,16
D & N Haveli,2004,Social_Status,Never Married,Male,0-100+,4
D & N Haveli,2004,Social_Status,Widowed/Widower,Male,0-100+,0
D & N Haveli,2004,Social_Status,Seperated,Male,0-100+,0
D & N Haveli,2004,Social_Status,Divorcee,Male,0-100+,0
Daman & Diu,2004,Social_Status,Married,Female,0-100+,6
Daman & Diu,2004,Social_Status,Divorcee,Female,0-100+,0
Daman & Diu,2004,Social_Status,Never Married,Female,0-100+,2
Daman & Diu,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Daman & Diu,2004,Social_Status,Seperated,Female,0-100+,0
Daman & Diu,2004,Social_Status,Never Married,Male,0-100+,3
Daman & Diu,2004,Social_Status,Seperated,Male,0-100+,0
Daman & Diu,2004,Social_Status,Divorcee,Male,0-100+,0
Daman & Diu,2004,Social_Status,Married,Male,0-100+,2
Daman & Diu,2004,Social_Status,Widowed/Widower,Male,0-100+,0
Delhi (Ut),2004,Social_Status,Divorcee,Female,0-100+,1
Delhi (Ut),2004,Social_Status,Never Married,Female,0-100+,175
Delhi (Ut),2004,Social_Status,Widowed/Widower,Female,0-100+,2
Delhi (Ut),2004,Social_Status,Married,Female,0-100+,270
Delhi (Ut),2004,Social_Status,Seperated,Female,0-100+,9
Delhi (Ut),2004,Social_Status,Divorcee,Male,0-100+,1
Delhi (Ut),2004,Social_Status,Never Married,Male,0-100+,263
Delhi (Ut),2004,Social_Status,Married,Male,0-100+,508
Delhi (Ut),2004,Social_Status,Seperated,Male,0-100+,17
Delhi (Ut),2004,Social_Status,Widowed/Widower,Male,0-100+,10
Goa,2004,Social_Status,Seperated,Female,0-100+,0
Goa,2004,Social_Status,Widowed/Widower,Female,0-100+,3
Goa,2004,Social_Status,Divorcee,Female,0-100+,0
Goa,2004,Social_Status,Married,Female,0-100+,65
Goa,2004,Social_Status,Never Married,Female,0-100+,34
Goa,2004,Social_Status,Widowed/Widower,Male,0-100+,1
Goa,2004,Social_Status,Divorcee,Male,0-100+,0
Goa,2004,Social_Status,Never Married,Male,0-100+,87
Goa,2004,Social_Status,Seperated,Male,0-100+,1
Goa,2004,Social_Status,Married,Male,0-100+,123
Gujarat,2004,Social_Status,Divorcee,Female,0-100+,31
Gujarat,2004,Social_Status,Never Married,Female,0-100+,376
Gujarat,2004,Social_Status,Married,Female,0-100+,1397
Gujarat,2004,Social_Status,Seperated,Female,0-100+,21
Gujarat,2004,Social_Status,Widowed/Widower,Female,0-100+,101
Gujarat,2004,Social_Status,Seperated,Male,0-100+,71
Gujarat,2004,Social_Status,Married,Male,0-100+,2049
Gujarat,2004,Social_Status,Divorcee,Male,0-100+,37
Gujarat,2004,Social_Status,Widowed/Widower,Male,0-100+,104
Gujarat,2004,Social_Status,Never Married,Male,0-100+,589
Haryana,2004,Social_Status,Seperated,Female,0-100+,32
Haryana,2004,Social_Status,Divorcee,Female,0-100+,16
Haryana,2004,Social_Status,Married,Female,0-100+,474
Haryana,2004,Social_Status,Never Married,Female,0-100+,81
Haryana,2004,Social_Status,Widowed/Widower,Female,0-100+,25
Haryana,2004,Social_Status,Married,Male,0-100+,1163
Haryana,2004,Social_Status,Divorcee,Male,0-100+,8
Haryana,2004,Social_Status,Never Married,Male,0-100+,218
Haryana,2004,Social_Status,Seperated,Male,0-100+,18
Haryana,2004,Social_Status,Widowed/Widower,Male,0-100+,47
Himachal Pradesh,2004,Social_Status,Divorcee,Female,0-100+,1
Himachal Pradesh,2004,Social_Status,Widowed/Widower,Female,0-100+,7
Himachal Pradesh,2004,Social_Status,Seperated,Female,0-100+,3
Himachal Pradesh,2004,Social_Status,Never Married,Female,0-100+,30
Himachal Pradesh,2004,Social_Status,Married,Female,0-100+,94
Himachal Pradesh,2004,Social_Status,Widowed/Widower,Male,0-100+,12
Himachal Pradesh,2004,Social_Status,Never Married,Male,0-100+,70
Himachal Pradesh,2004,Social_Status,Divorcee,Male,0-100+,4
Himachal Pradesh,2004,Social_Status,Seperated,Male,0-100+,2
Himachal Pradesh,2004,Social_Status,Married,Male,0-100+,148
Jammu & Kashmir,2004,Social_Status,Married,Female,0-100+,44
Jammu & Kashmir,2004,Social_Status,Divorcee,Female,0-100+,0
Jammu & Kashmir,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Jammu & Kashmir,2004,Social_Status,Never Married,Female,0-100+,15
Jammu & Kashmir,2004,Social_Status,Seperated,Female,0-100+,2
Jammu & Kashmir,2004,Social_Status,Seperated,Male,0-100+,2
Jammu & Kashmir,2004,Social_Status,Married,Male,0-100+,31
Jammu & Kashmir,2004,Social_Status,Never Married,Male,0-100+,15
Jammu & Kashmir,2004,Social_Status,Widowed/Widower,Male,0-100+,3
Jammu & Kashmir,2004,Social_Status,Divorcee,Male,0-100+,0
Jharkhand,2004,Social_Status,Never Married,Female,0-100+,29
Jharkhand,2004,Social_Status,Divorcee,Female,0-100+,12
Jharkhand,2004,Social_Status,Widowed/Widower,Female,0-100+,13
Jharkhand,2004,Social_Status,Married,Female,0-100+,115
Jharkhand,2004,Social_Status,Seperated,Female,0-100+,15
Jharkhand,2004,Social_Status,Seperated,Male,0-100+,23
Jharkhand,2004,Social_Status,Married,Male,0-100+,139
Jharkhand,2004,Social_Status,Never Married,Male,0-100+,44
Jharkhand,2004,Social_Status,Divorcee,Male,0-100+,3
Jharkhand,2004,Social_Status,Widowed/Widower,Male,0-100+,24
Karnataka,2004,Social_Status,Never Married,Female,0-100+,1000
Karnataka,2004,Social_Status,Widowed/Widower,Female,0-100+,165
Karnataka,2004,Social_Status,Seperated,Female,0-100+,80
Karnataka,2004,Social_Status,Divorcee,Female,0-100+,3
Karnataka,2004,Social_Status,Married,Female,0-100+,2671
Karnataka,2004,Social_Status,Married,Male,0-100+,5841
Karnataka,2004,Social_Status,Widowed/Widower,Male,0-100+,159
Karnataka,2004,Social_Status,Never Married,Male,0-100+,1762
Karnataka,2004,Social_Status,Divorcee,Male,0-100+,13
Karnataka,2004,Social_Status,Seperated,Male,0-100+,243
Kerala,2004,Social_Status,Married,Female,0-100+,1576
Kerala,2004,Social_Status,Seperated,Female,0-100+,51
Kerala,2004,Social_Status,Divorcee,Female,0-100+,42
Kerala,2004,Social_Status,Never Married,Female,0-100+,583
Kerala,2004,Social_Status,Widowed/Widower,Female,0-100+,203
Kerala,2004,Social_Status,Never Married,Male,0-100+,1113
Kerala,2004,Social_Status,Married,Male,0-100+,5120
Kerala,2004,Social_Status,Seperated,Male,0-100+,135
Kerala,2004,Social_Status,Widowed/Widower,Male,0-100+,181
Kerala,2004,Social_Status,Divorcee,Male,0-100+,49
Lakshadweep,2004,Social_Status,Never Married,Female,0-100+,0
Lakshadweep,2004,Social_Status,Seperated,Female,0-100+,0
Lakshadweep,2004,Social_Status,Married,Female,0-100+,0
Lakshadweep,2004,Social_Status,Divorcee,Female,0-100+,0
Lakshadweep,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Lakshadweep,2004,Social_Status,Seperated,Male,0-100+,0
Lakshadweep,2004,Social_Status,Never Married,Male,0-100+,0
Lakshadweep,2004,Social_Status,Married,Male,0-100+,0
Lakshadweep,2004,Social_Status,Widowed/Widower,Male,0-100+,0
Lakshadweep,2004,Social_Status,Divorcee,Male,0-100+,0
Madhya Pradesh,2004,Social_Status,Married,Female,0-100+,2337
Madhya Pradesh,2004,Social_Status,Never Married,Female,0-100+,560
Madhya Pradesh,2004,Social_Status,Divorcee,Female,0-100+,35
Madhya Pradesh,2004,Social_Status,Widowed/Widower,Female,0-100+,187
Madhya Pradesh,2004,Social_Status,Seperated,Female,0-100+,42
Madhya Pradesh,2004,Social_Status,Seperated,Male,0-100+,50
Madhya Pradesh,2004,Social_Status,Married,Male,0-100+,2462
Madhya Pradesh,2004,Social_Status,Never Married,Male,0-100+,935
Madhya Pradesh,2004,Social_Status,Widowed/Widower,Male,0-100+,155
Madhya Pradesh,2004,Social_Status,Divorcee,Male,0-100+,32
Maharashtra,2004,Social_Status,Never Married,Female,0-100+,1054
Maharashtra,2004,Social_Status,Widowed/Widower,Female,0-100+,260
Maharashtra,2004,Social_Status,Married,Female,0-100+,3454
Maharashtra,2004,Social_Status,Seperated,Female,0-100+,22
Maharashtra,2004,Social_Status,Divorcee,Female,0-100+,36
Maharashtra,2004,Social_Status,Widowed/Widower,Male,0-100+,246
Maharashtra,2004,Social_Status,Divorcee,Male,0-100+,51
Maharashtra,2004,Social_Status,Never Married,Male,0-100+,2000
Maharashtra,2004,Social_Status,Married,Male,0-100+,7525
Maharashtra,2004,Social_Status,Seperated,Male,0-100+,81
Manipur,2004,Social_Status,Never Married,Female,0-100+,8
Manipur,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Manipur,2004,Social_Status,Seperated,Female,0-100+,0
Manipur,2004,Social_Status,Divorcee,Female,0-100+,0
Manipur,2004,Social_Status,Married,Female,0-100+,1
Manipur,2004,Social_Status,Never Married,Male,0-100+,13
Manipur,2004,Social_Status,Divorcee,Male,0-100+,0
Manipur,2004,Social_Status,Married,Male,0-100+,19
Manipur,2004,Social_Status,Seperated,Male,0-100+,0
Manipur,2004,Social_Status,Widowed/Widower,Male,0-100+,0
Meghalaya,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Meghalaya,2004,Social_Status,Never Married,Female,0-100+,8
Meghalaya,2004,Social_Status,Married,Female,0-100+,8
Meghalaya,2004,Social_Status,Seperated,Female,0-100+,0
Meghalaya,2004,Social_Status,Divorcee,Female,0-100+,0
Meghalaya,2004,Social_Status,Widowed/Widower,Male,0-100+,2
Meghalaya,2004,Social_Status,Never Married,Male,0-100+,16
Meghalaya,2004,Social_Status,Seperated,Male,0-100+,1
Meghalaya,2004,Social_Status,Married,Male,0-100+,20
Meghalaya,2004,Social_Status,Divorcee,Male,0-100+,0
Mizoram,2004,Social_Status,Married,Female,0-100+,5
Mizoram,2004,Social_Status,Divorcee,Female,0-100+,0
Mizoram,2004,Social_Status,Never Married,Female,0-100+,1
Mizoram,2004,Social_Status,Seperated,Female,0-100+,0
Mizoram,2004,Social_Status,Widowed/Widower,Female,0-100+,1
Mizoram,2004,Social_Status,Divorcee,Male,0-100+,4
Mizoram,2004,Social_Status,Widowed/Widower,Male,0-100+,2
Mizoram,2004,Social_Status,Seperated,Male,0-100+,3
Mizoram,2004,Social_Status,Married,Male,0-100+,26
Mizoram,2004,Social_Status,Never Married,Male,0-100+,18
Nagaland,2004,Social_Status,Married,Female,0-100+,3
Nagaland,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Nagaland,2004,Social_Status,Divorcee,Female,0-100+,0
Nagaland,2004,Social_Status,Never Married,Female,0-100+,3
Nagaland,2004,Social_Status,Seperated,Female,0-100+,0
Nagaland,2004,Social_Status,Seperated,Male,0-100+,0
Nagaland,2004,Social_Status,Never Married,Male,0-100+,12
Nagaland,2004,Social_Status,Widowed/Widower,Male,0-100+,0
Nagaland,2004,Social_Status,Divorcee,Male,0-100+,0
Nagaland,2004,Social_Status,Married,Male,0-100+,13
Odisha,2004,Social_Status,Married,Female,0-100+,1097
Odisha,2004,Social_Status,Widowed/Widower,Female,0-100+,95
Odisha,2004,Social_Status,Seperated,Female,0-100+,37
Odisha,2004,Social_Status,Divorcee,Female,0-100+,46
Odisha,2004,Social_Status,Never Married,Female,0-100+,396
Odisha,2004,Social_Status,Widowed/Widower,Male,0-100+,38
Odisha,2004,Social_Status,Never Married,Male,0-100+,652
Odisha,2004,Social_Status,Seperated,Male,0-100+,33
Odisha,2004,Social_Status,Married,Male,0-100+,1806
Odisha,2004,Social_Status,Divorcee,Male,0-100+,15
Puducherry,2004,Social_Status,Never Married,Female,0-100+,62
Puducherry,2004,Social_Status,Seperated,Female,0-100+,0
Puducherry,2004,Social_Status,Widowed/Widower,Female,0-100+,15
Puducherry,2004,Social_Status,Divorcee,Female,0-100+,0
Puducherry,2004,Social_Status,Married,Female,0-100+,124
Puducherry,2004,Social_Status,Married,Male,0-100+,275
Puducherry,2004,Social_Status,Seperated,Male,0-100+,0
Puducherry,2004,Social_Status,Divorcee,Male,0-100+,0
Puducherry,2004,Social_Status,Never Married,Male,0-100+,61
Puducherry,2004,Social_Status,Widowed/Widower,Male,0-100+,2
Punjab,2004,Social_Status,Divorcee,Female,0-100+,1
Punjab,2004,Social_Status,Never Married,Female,0-100+,37
Punjab,2004,Social_Status,Seperated,Female,0-100+,0
Punjab,2004,Social_Status,Widowed/Widower,Female,0-100+,8
Punjab,2004,Social_Status,Married,Female,0-100+,83
Punjab,2004,Social_Status,Married,Male,0-100+,252
Punjab,2004,Social_Status,Seperated,Male,0-100+,12
Punjab,2004,Social_Status,Divorcee,Male,0-100+,14
Punjab,2004,Social_Status,Widowed/Widower,Male,0-100+,62
Punjab,2004,Social_Status,Never Married,Male,0-100+,176
Rajasthan,2004,Social_Status,Seperated,Female,0-100+,25
Rajasthan,2004,Social_Status,Divorcee,Female,0-100+,13
Rajasthan,2004,Social_Status,Married,Female,0-100+,922
Rajasthan,2004,Social_Status,Never Married,Female,0-100+,243
Rajasthan,2004,Social_Status,Widowed/Widower,Female,0-100+,36
Rajasthan,2004,Social_Status,Widowed/Widower,Male,0-100+,35
Rajasthan,2004,Social_Status,Never Married,Male,0-100+,605
Rajasthan,2004,Social_Status,Divorcee,Male,0-100+,7
Rajasthan,2004,Social_Status,Seperated,Male,0-100+,11
Rajasthan,2004,Social_Status,Married,Male,0-100+,1828
Sikkim,2004,Social_Status,Divorcee,Female,0-100+,0
Sikkim,2004,Social_Status,Seperated,Female,0-100+,0
Sikkim,2004,Social_Status,Married,Female,0-100+,41
Sikkim,2004,Social_Status,Never Married,Female,0-100+,1
Sikkim,2004,Social_Status,Widowed/Widower,Female,0-100+,0
Sikkim,2004,Social_Status,Never Married,Male,0-100+,0
Sikkim,2004,Social_Status,Divorcee,Male,0-100+,0
Sikkim,2004,Social_Status,Married,Male,0-100+,56
Sikkim,2004,Social_Status,Seperated,Male,0-100+,0
Sikkim,2004,Social_Status,Widowed/Widower,Male,0-100+,0
Tamil Nadu,2004,Social_Status,Married,Female,0-100+,3151
Tamil Nadu,2004,Social_Status,Never Married,Female,0-100+,1026
Tamil Nadu,2004,Social_Status,Widowed/Widower,Female,0-100+,453
Tamil Nadu,2004,Social_Status,Seperated,Female,0-100+,172
Tamil Nadu,2004,Social_Status,Divorcee,Female,0-100+,91
Tamil Nadu,2004,Social_Status,Seperated,Male,0-100+,337
Tamil Nadu,2004,Social_Status,Divorcee,Male,0-100+,92
Tamil Nadu,2004,Social_Status,Never Married,Male,0-100+,1453
Tamil Nadu,2004,Social_Status,Widowed/Widower,Male,0-100+,481
Tamil Nadu,2004,Social_Status,Married,Male,0-100+,5583
Total (All India),2004,Social_Status,Divorcee,Female,0-100+,532
Total (All India),2004,Social_Status,Married,Female,0-100+,28045
Total (All India),2004,Social_Status,Never Married,Female,0-100+,8823
Total (All India),2004,Social_Status,Widowed/Widower,Female,0-100+,2377
Total (All India),2004,Social_Status,Seperated,Female,0-100+,1269
Total (All India),2004,Social_Status,Divorcee,Male,0-100+,665
Total (All India),2004,Social_Status,Seperated,Male,0-100+,2231
Total (All India),2004,Social_Status,Widowed/Widower,Male,0-100+,2363
Total (All India),2004,Social_Status,Never Married,Male,0-100+,15769
Total (All India),2004,Social_Status,Married,Male,0-100+,51623
Total (States),2004,Social_Status,Never Married,Female,0-100+,8557
Total (States),2004,Social_Status,Seperated,Female,0-100+,1260
Total (States),2004,Social_Status,Married,Female,0-100+,27589
Total (States),2004,Social_Status,Widowed/Widower,Female,0-100+,2360
Total (States),2004,Social_Status,Divorcee,Female,0-100+,531
Total (States),2004,Social_Status,Married,Male,0-100+,50731
Total (States),2004,Social_Status,Seperated,Male,0-100+,2214
Total (States),2004,Social_Status,Divorcee,Male,0-100+,663
Total (States),2004,Social_Status,Widowed/Widower,Male,0-100+,2351
Total (States),2004,Social_Status,Never Married,Male,0-100+,15397
Total (Uts),2004,Social_Status,Divorcee,Female,0-100+,1
Total (Uts),2004,Social_Status,Never Married,Female,0-100+,266
Total (Uts),2004,Social_Status,Seperated,Female,0-100+,9
Total (Uts),2004,Social_Status,Widowed/Widower,Female,0-100+,17
Total (Uts),2004,Social_Status,Married,Female,0-100+,456
Total (Uts),2004,Social_Status,Divorcee,Male,0-100+,2
Total (Uts),2004,Social_Status,Never Married,Male,0-100+,372
Total (Uts),2004,Social_Status,Widowed/Widower,Male,0-100+,12
Total (Uts),2004,Social_Status,Seperated,Male,0-100+,17
Total (Uts),2004,Social_Status,Married,Male,0-100+,892
Tripura,2004,Social_Status,Never Married,Female,0-100+,136
Tripura,2004,Social_Status,Widowed/Widower,Female,0-100+,20
Tripura,2004,Social_Status,Divorcee,Female,0-100+,4
Tripura,2004,Social_Status,Married,Female,0-100+,177
Tripura,2004,Social_Status,Seperated,Female,0-100+,0
Tripura,2004,Social_Status,Seperated,Male,0-100+,8
Tripura,2004,Social_Status,Widowed/Widower,Male,0-100+,25
Tripura,2004,Social_Status,Divorcee,Male,0-100+,4
Tripura,2004,Social_Status,Married,Male,0-100+,207
Tripura,2004,Social_Status,Never Married,Male,0-100+,189
Uttar Pradesh,2004,Social_Status,Divorcee,Female,0-100+,15
Uttar Pradesh,2004,Social_Status,Never Married,Female,0-100+,337
Uttar Pradesh,2004,Social_Status,Seperated,Female,0-100+,54
Uttar Pradesh,2004,Social_Status,Married,Female,0-100+,1179
Uttar Pradesh,2004,Social_Status,Widowed/Widower,Female,0-100+,98
Uttar Pradesh,2004,Social_Status,Married,Male,0-100+,1301
Uttar Pradesh,2004,Social_Status,Divorcee,Male,0-100+,23
Uttar Pradesh,2004,Social_Status,Widowed/Widower,Male,0-100+,57
Uttar Pradesh,2004,Social_Status,Never Married,Male,0-100+,537
Uttar Pradesh,2004,Social_Status,Seperated,Male,0-100+,36
Uttarakhand,2004,Social_Status,Divorcee,Female,0-100+,4
Uttarakhand,2004,Social_Status,Married,Female,0-100+,63
Uttarakhand,2004,Social_Status,Seperated,Female,0-100+,2
Uttarakhand,2004,Social_Status,Widowed/Widower,Female,0-100+,4
Uttarakhand,2004,Social_Status,Never Married,Female,0-100+,16
Uttarakhand,2004,Social_Status,Married,Male,0-100+,91
Uttarakhand,2004,Social_Status,Seperated,Male,0-100+,2
Uttarakhand,2004,Social_Status,Divorcee,Male,0-100+,1
Uttarakhand,2004,Social_Status,Never Married,Male,0-100+,44
Uttarakhand,2004,Social_Status,Widowed/Widower,Male,0-100+,10
West Bengal,2004,Social_Status,Widowed/Widower,Female,0-100+,316
West Bengal,2004,Social_Status,Never Married,Female,0-100+,1270
West Bengal,2004,Social_Status,Married,Female,0-100+,3833
West Bengal,2004,Social_Status,Divorcee,Female,0-100+,94
West Bengal,2004,Social_Status,Seperated,Female,0-100+,250
West Bengal,2004,Social_Status,Seperated,Male,0-100+,320
West Bengal,2004,Social_Status,Divorcee,Male,0-100+,139
West Bengal,2004,Social_Status,Married,Male,0-100+,4854
West Bengal,2004,Social_Status,Widowed/Widower,Male,0-100+,264
West Bengal,2004,Social_Status,Never Married,Male,0-100+,2084
A & N Islands,2005,Social_Status,Married,Female,0-100+,35
A & N Islands,2005,Social_Status,Divorcee,Female,0-100+,0
A & N Islands,2005,Social_Status,Never Married,Female,0-100+,18
A & N Islands,2005,Social_Status,Seperated,Female,0-100+,0
A & N Islands,2005,Social_Status,Widowed/Widower,Female,0-100+,0
A & N Islands,2005,Social_Status,Divorcee,Male,0-100+,0
A & N Islands,2005,Social_Status,Seperated,Male,0-100+,0
A & N Islands,2005,Social_Status,Widowed/Widower,Male,0-100+,1
A & N Islands,2005,Social_Status,Never Married,Male,0-100+,25
A & N Islands,2005,Social_Status,Married,Male,0-100+,60
Andhra Pradesh,2005,Social_Status,Seperated,Female,0-100+,334
Andhra Pradesh,2005,Social_Status,Married,Female,0-100+,3114
Andhra Pradesh,2005,Social_Status,Never Married,Female,0-100+,692
Andhra Pradesh,2005,Social_Status,Divorcee,Female,0-100+,46
Andhra Pradesh,2005,Social_Status,Widowed/Widower,Female,0-100+,391
Andhra Pradesh,2005,Social_Status,Divorcee,Male,0-100+,83
Andhra Pradesh,2005,Social_Status,Married,Male,0-100+,6344
Andhra Pradesh,2005,Social_Status,Widowed/Widower,Male,0-100+,555
Andhra Pradesh,2005,Social_Status,Seperated,Male,0-100+,494
Andhra Pradesh,2005,Social_Status,Never Married,Male,0-100+,1389
Arunachal Pradesh,2005,Social_Status,Married,Female,0-100+,14
Arunachal Pradesh,2005,Social_Status,Never Married,Female,0-100+,7
Arunachal Pradesh,2005,Social_Status,Divorcee,Female,0-100+,0
Arunachal Pradesh,2005,Social_Status,Widowed/Widower,Female,0-100+,0
Arunachal Pradesh,2005,Social_Status,Seperated,Female,0-100+,0
Arunachal Pradesh,2005,Social_Status,Divorcee,Male,0-100+,0
Arunachal Pradesh,2005,Social_Status,Married,Male,0-100+,31
Arunachal Pradesh,2005,Social_Status,Never Married,Male,0-100+,18
Arunachal Pradesh,2005,Social_Status,Seperated,Male,0-100+,0
Arunachal Pradesh,2005,Social_Status,Widowed/Widower,Male,0-100+,0
Assam,2005,Social_Status,Divorcee,Female,0-100+,11
Assam,2005,Social_Status,Married,Female,0-100+,491
Assam,2005,Social_Status,Widowed/Widower,Female,0-100+,38
Assam,2005,Social_Status,Never Married,Female,0-100+,278
Assam,2005,Social_Status,Seperated,Female,0-100+,77
